DATE,COUNTRY,CPI,CPI_US,ER
1993M01,CANADA,85,65.39619501,1.28
1993M02,CANADA,85.3,65.62549443,1.26
1993M03,CANADA,85.2,65.85479385,1.25
1993M04,CANADA,85.2,66.03823339,1.26
1993M05,CANADA,85.4,66.12995315,1.27
1993M06,CANADA,85.4,66.22167292,1.28
1993M07,CANADA,85.6,66.22167292,1.28
1993M08,CANADA,85.7,66.40511246,1.31
1993M09,CANADA,85.7,66.54269211,1.32
1993M10,CANADA,85.9,66.81785142,1.33
1993M11,CANADA,86.3,66.8637113,1.32
1993M12,CANADA,86.1,66.8637113,1.33
1994M01,CANADA,86.1,67.04715084,1.32
1994M02,CANADA,85.4,67.27645026,1.34
1994M03,CANADA,85.4,67.50574968,1.36
1994M04,CANADA,85.4,67.59746945,1.38
1994M05,CANADA,85.2,67.64332934,1.38
1994M06,CANADA,85.4,67.87262876,1.38
1994M07,CANADA,85.7,68.05606829,1.38
1994M08,CANADA,85.8,68.3312276,1.38
1994M09,CANADA,85.9,68.51466714,1.35
1994M10,CANADA,85.7,68.56052702,1.35
1994M11,CANADA,86.2,68.65224679,1.36
1994M12,CANADA,86.3,68.65224679,1.39
1995M01,CANADA,86.6,68.9274061,1.41
1995M02,CANADA,87,69.2025654,1.4
1995M03,CANADA,87.2,69.43186482,1.41
1995M04,CANADA,87.5,69.66116424,1.38
1995M05,CANADA,87.7,69.7987439,1.36
1995M06,CANADA,87.7,69.93632355,1.38
1995M07,CANADA,87.9,69.93632355,1.36
1995M08,CANADA,87.7,70.11976309,1.35
1995M09,CANADA,87.8,70.25734274,1.35
1995M10,CANADA,87.7,70.48664216,1.35
1995M11,CANADA,88,70.44078228,1.35
1995M12,CANADA,87.8,70.39492239,1.37
1996M01,CANADA,88,70.80766135,1.37
1996M02,CANADA,88.1,71.03696077,1.38
1996M03,CANADA,88.5,71.40383985,1.37
1996M04,CANADA,88.7,71.67899915,1.36
1996M05,CANADA,89,71.81657881,1.37
1996M06,CANADA,89,71.86243869,1.37
1996M07,CANADA,89,72.00001834,1.37
1996M08,CANADA,89,72.137598,1.37
1996M09,CANADA,89.1,72.36689742,1.37
1996M10,CANADA,89.3,72.59619684,1.35
1996M11,CANADA,89.7,72.73377649,1.34
1996M12,CANADA,89.7,72.73377649,1.36
1997M01,CANADA,89.9,72.96307591,1.35
1997M02,CANADA,90.1,73.19237534,1.36
1997M03,CANADA,90.2,73.37581487,1.37
1997M04,CANADA,90.2,73.46753464,1.39
1997M05,CANADA,90.3,73.42167476,1.38
1997M06,CANADA,90.5,73.51339453,1.38
1997M07,CANADA,90.5,73.60511429,1.38
1997M08,CANADA,90.6,73.74269395,1.39
1997M09,CANADA,90.6,73.92613348,1.39
1997M10,CANADA,90.6,74.10957302,1.39
1997M11,CANADA,90.5,74.06371314,1.41
1997M12,CANADA,90.4,73.97199337,1.43
1998M01,CANADA,90.9,74.10957302,1.44
1998M02,CANADA,91,74.24715267,1.43
1998M03,CANADA,91.1,74.38473233,1.42
1998M04,CANADA,91,74.52231198,1.43
1998M05,CANADA,91.3,74.65989163,1.44
1998M06,CANADA,91.4,74.7516114,1.47
1998M07,CANADA,91.4,74.84333117,1.49
1998M08,CANADA,91.4,74.93505094,1.54
1998M09,CANADA,91.2,75.02677071,1.52
1998M10,CANADA,91.6,75.21021024,1.55
1998M11,CANADA,91.6,75.21021024,1.54
1998M12,CANADA,91.3,75.16435036,1.54
1999M01,CANADA,91.5,75.3477899,1.52
1999M02,CANADA,91.6,75.43950967,1.5
1999M03,CANADA,92,75.66880909,1.52
1999M04,CANADA,92.5,76.2191277,1.49
1999M05,CANADA,92.7,76.2191277,1.46
1999M06,CANADA,92.9,76.2191277,1.47
1999M07,CANADA,93.1,76.44842712,1.49
1999M08,CANADA,93.3,76.63186666,1.49
1999M09,CANADA,93.6,76.99874573,1.48
1999M10,CANADA,93.7,77.13632539,1.48
1999M11,CANADA,93.6,77.18218527,1.47
1999M12,CANADA,93.7,77.18218527,1.47
2000M01,CANADA,93.5,77.41148469,1.45
2000M02,CANADA,94.1,77.87008353,1.45
2000M03,CANADA,94.8,78.51212191,1.46
2000M04,CANADA,94.5,78.5579818,1.47
2000M05,CANADA,94.9,78.64970157,1.5
2000M06,CANADA,95.5,79.06244053,1.48
2000M07,CANADA,95.8,79.24588006,1.48
2000M08,CANADA,95.7,79.24588006,1.48
2000M09,CANADA,96.1,79.65861902,1.49
2000M10,CANADA,96.3,79.79619867,1.51
2000M11,CANADA,96.6,79.84205856,1.54
2000M12,CANADA,96.7,79.79619867,1.52
2001M01,CANADA,96.3,80.3006574,1.5
2001M02,CANADA,96.8,80.62167659,1.52
2001M03,CANADA,97.1,80.80511613,1.56
2001M04,CANADA,97.8,81.12613532,1.56
2001M05,CANADA,98.6,81.49301439,1.54
2001M06,CANADA,98.7,81.63059405,1.52
2001M07,CANADA,98.4,81.40129462,1.53
2001M08,CANADA,98.4,81.40129462,1.54
2001M09,CANADA,98.6,81.7681737,1.57
2001M10,CANADA,98.1,81.49301439,1.57
2001M11,CANADA,97.2,81.35543474,1.59
2001M12,CANADA,97.4,81.03441555,1.58
2002M01,CANADA,97.6,81.21785509,1.6
2002M02,CANADA,98.2,81.53887428,1.6
2002M03,CANADA,98.9,81.99747312,1.59
2002M04,CANADA,99.5,82.45607196,1.58
2002M05,CANADA,99.7,82.45607196,1.55
2002M06,CANADA,99.9,82.50193185,1.53
2002M07,CANADA,100.5,82.59365162,1.55
2002M08,CANADA,100.9,82.86881092,1.57
2002M09,CANADA,100.9,83.00639057,1.58
2002M10,CANADA,101.2,83.14397023,1.58
2002M11,CANADA,101.5,83.14397023,1.57
2002M12,CANADA,101.1,82.96053069,1.56
2003M01,CANADA,102,83.32740976,1.54
2003M02,CANADA,102.8,83.96944815,1.51
2003M03,CANADA,103.1,84.47390687,1.48
2003M04,CANADA,102.4,84.29046734,1.46
2003M05,CANADA,102.5,84.15288768,1.38
2003M06,CANADA,102.5,84.24460745,1.35
2003M07,CANADA,102.6,84.33632722,1.38
2003M08,CANADA,102.9,84.65734641,1.4
2003M09,CANADA,103.1,84.93250572,1.36
2003M10,CANADA,102.8,84.84078595,1.32
2003M11,CANADA,103.1,84.61148653,1.31
2003M12,CANADA,103.2,84.51976676,1.31
2004M01,CANADA,103.3,84.93250572,1.3
2004M02,CANADA,103.5,85.39110456,1.33
2004M03,CANADA,103.9,85.94142317,1.33
2004M04,CANADA,104.1,86.21658248,1.34
2004M05,CANADA,105,86.7210412,1.38
2004M06,CANADA,105.1,86.99620051,1.36
2004M07,CANADA,105,86.85862086,1.32
2004M08,CANADA,104.8,86.90448074,1.31
2004M09,CANADA,105,87.08792028,1.29
2004M10,CANADA,105.2,87.54651912,1.25
2004M11,CANADA,105.6,87.592379,1.2
2004M12,CANADA,105.4,87.27135981,1.22
2005M01,CANADA,105.3,87.45479935,1.23
2005M02,CANADA,105.7,87.95925808,1.24
2005M03,CANADA,106.3,88.64715634,1.22
2005M04,CANADA,106.6,89.24333484,1.24
2005M05,CANADA,106.7,89.15161507,1.26
2005M06,CANADA,106.9,89.19747495,1.24
2005M07,CANADA,107.1,89.61021391,1.22
2005M08,CANADA,107.5,90.06881276,1.2
2005M09,CANADA,108.4,91.16944998,1.18
2005M10,CANADA,107.9,91.35288952,1.18
2005M11,CANADA,107.7,90.61913137,1.18
2005M12,CANADA,107.6,90.25225229,1.16
2006M01,CANADA,108.2,90.94015056,1.16
2006M02,CANADA,108,91.1235901,1.15
2006M03,CANADA,108.6,91.62804882,1.16
2006M04,CANADA,109.2,92.40766686,1.14
2006M05,CANADA,109.7,92.8662657,1.11
2006M06,CANADA,109.5,93.04970524,1.11
2006M07,CANADA,109.6,93.32486454,1.13
2006M08,CANADA,109.8,93.50830408,1.12
2006M09,CANADA,109.2,93.04970524,1.12
2006M10,CANADA,109,92.54524651,1.13
2006M11,CANADA,109.2,92.40766686,1.14
2006M12,CANADA,109.4,92.54524651,1.15
2007M01,CANADA,109.4,92.8277434,1.18
2007M02,CANADA,110.2,93.32440594,1.17
2007M03,CANADA,111.1,94.1741896,1.17
2007M04,CANADA,111.6,94.78596046,1.13
2007M05,CANADA,112.1,95.36517079,1.09
2007M06,CANADA,111.9,95.54998613,1.07
2007M07,CANADA,112,95.52568039,1.05
2007M08,CANADA,111.7,95.35049563,1.06
2007M09,CANADA,111.9,95.61327277,1.03
2007M10,CANADA,111.6,95.81780785,0.98
2007M11,CANADA,111.9,96.38692902,0.97
2007M12,CANADA,112,96.32226658,1
2008M01,CANADA,111.8,96.80104377,1.01
2008M02,CANADA,112.2,97.08216486,1
2008M03,CANADA,112.6,97.92369374,1
2008M04,CANADA,113.5,98.51757924,1.01
2008M05,CANADA,114.6,99.34718455,1
2008M06,CANADA,115.4,100.3483058,1.02
2008M07,CANADA,115.8,100.8752359,1.01
2008M08,CANADA,115.6,100.4725861,1.05
2008M09,CANADA,115.7,100.3336307,1.06
2008M10,CANADA,114.5,99.32012722,1.18
2008M11,CANADA,114.1,97.41785921,1.22
2008M12,CANADA,113.3,96.41031756,1.23
2009M01,CANADA,113,96.8299355,1.23
2009M02,CANADA,113.8,97.31146428,1.25
2009M03,CANADA,114,97.54810129,1.26
2009M04,CANADA,113.9,97.79161727,1.22
2009M05,CANADA,114.7,98.07411416,1.15
2009M06,CANADA,115.1,98.91656023,1.13
2009M07,CANADA,114.7,98.75971943,1.12
2009M08,CANADA,114.7,98.98122267,1.09
2009M09,CANADA,114.7,99.04313351,1.08
2009M10,CANADA,114.6,99.13852207,1.05
2009M11,CANADA,115.2,99.2086877,1.06
2009M12,CANADA,114.8,99.03396154,1.05
2010M01,CANADA,115.1,99.37240748,1.04
2010M02,CANADA,115.6,99.39717182,1.06
2010M03,CANADA,115.6,99.80532479,1.02
2010M04,CANADA,116,99.97867515,1.01
2010M05,CANADA,116.3,100.0561784,1.04
2010M06,CANADA,116.2,99.9584968,1.04
2010M07,CANADA,116.8,99.97959235,1.04
2010M08,CANADA,116.7,100.1176306,1.04
2010M09,CANADA,116.9,100.1758727,1.03
2010M10,CANADA,117.4,100.3006115,1.02
2010M11,CANADA,117.5,100.3428026,1.01
2010M12,CANADA,117.5,100.5152358,1.01
2011M01,CANADA,117.8,100.994013,0.99
2011M02,CANADA,118.1,101.4920513,0.99
2011M03,CANADA,119.4,102.4817076,0.98
2011M04,CANADA,119.8,103.1416314,0.96
2011M05,CANADA,120.6,103.6268289,0.97
2011M06,CANADA,119.8,103.515848,0.98
2011M07,CANADA,120,103.6075678,0.96
2011M08,CANADA,120.3,103.8932749,0.98
2011M09,CANADA,120.6,104.0510329,1
2011M10,CANADA,120.8,103.8364086,1.02
2011M11,CANADA,120.9,103.7488162,1.03
2011M12,CANADA,120.2,103.4929181,1.02
2012M01,CANADA,120.7,103.9483067,1.01
2012M02,CANADA,121.2,104.4059884,1
2012M03,CANADA,121.7,105.1989058,0.99
2012M04,CANADA,122.2,105.5167148,0.99
2012M05,CANADA,122.1,105.3928931,1.01
2012M06,CANADA,121.6,105.2383453,1.03
2012M07,CANADA,121.5,105.0668293,1.01
2012M08,CANADA,121.8,105.6515428,0.99
2012M09,CANADA,122,106.1229825,0.98
2012M10,CANADA,122.2,106.0817086,0.99
2012M11,CANADA,121.9,105.5790842,1
2012M12,CANADA,121.2,105.2947529,0.99
2013M01,CANADA,121.3,105.6061416,0.99
2013M02,CANADA,122.7,106.471059,1.01
2013M03,CANADA,122.9,106.7494285,1.02
2013M04,CANADA,122.7,106.6384476,1.02
2013M05,CANADA,123,106.8283075,1.02
2013M06,CANADA,123,107.0846642,1.03
2013M07,CANADA,123.1,107.1268553,1.04
2013M08,CANADA,123.1,107.2557216,1.04
2013M09,CANADA,123.3,107.3804605,1.03
2013M10,CANADA,123,107.1039254,1.04
2013M11,CANADA,123,106.8851737,1.05
2013M12,CANADA,122.7,106.8760018,1.06
2014M01,CANADA,123.1,107.2736069,1.09
2014M02,CANADA,124.1,107.6702949,1.11
2014M03,CANADA,124.8,108.3636964,1.11
2014M04,CANADA,125.2,108.7209449,1.1
2014M05,CANADA,125.8,109.1006647,1.09
2014M06,CANADA,125.9,109.303824,1.08
2014M07,CANADA,125.7,109.2611743,1.07
2014M08,CANADA,125.7,109.078652,1.09
2014M09,CANADA,125.8,109.1607412,1.1
2014M10,CANADA,125.9,108.8864991,1.12
2014M11,CANADA,125.4,108.2985754,1.13
2014M12,CANADA,124.5,107.6845115,1.15
2015M01,CANADA,124.3,107.1777598,1.21
2015M02,CANADA,125.4,107.6432376,1.25
2015M03,CANADA,126.3,108.2839002,1.26
2015M04,CANADA,126.2,108.5040276,1.23
2015M05,CANADA,126.9,109.0570978,1.22
2015M06,CANADA,127.2,109.4391107,1.24
2015M07,CANADA,127.3,109.4464483,1.29
2015M08,CANADA,127.3,109.2914419,1.31
2015M09,CANADA,127.1,109.1213017,1.33
2015M10,CANADA,127.2,109.0722316,1.31
2015M11,CANADA,127.1,108.842015,1.33
2015M12,CANADA,126.5,108.4700913,1.37
2016M01,CANADA,126.8,108.6494035,1.42
2016M02,CANADA,127.1,108.7388303,1.38
2016M03,CANADA,127.9,109.2070597,1.32
2016M04,CANADA,128.3,109.7248178,1.28
2016M05,CANADA,128.8,110.1687414,1.29
2016M06,CANADA,129.1,110.5305759,1.29
2016M07,CANADA,128.9,110.3517224,1.31
2016M08,CANADA,128.7,110.4530727,1.3
2016M09,CANADA,128.8,110.7186015,1.31
2016M10,CANADA,129.1,110.8566397,1.33
2016M11,CANADA,128.6,110.6842065,1.34
2016M12,CANADA,128.4,110.7204359,1.33
2017M01,CANADA,129.5,111.3656844,1.32
2017M02,CANADA,129.7,111.7160539,1.31
2017M03,CANADA,129.9,111.8068565,1.34
2017M04,CANADA,130.4,112.1384235,1.34
2017M05,CANADA,130.5,112.2342706,1.36
2017M06,CANADA,130.4,112.3360796,1.33
2017M07,CANADA,130.4,112.2585764,1.27
2017M08,CANADA,130.5,112.5947293,1.26
2017M09,CANADA,130.8,113.1909078,1.23
2017M10,CANADA,130.9,113.1193664,1.26
2017M11,CANADA,131.3,113.122118,1.28
2017M12,CANADA,130.8,113.0556212,1.28
2018M01,CANADA,131.7,113.6715194,1.24
2018M02,CANADA,132.5,114.1869845,1.26
2018M03,CANADA,132.9,114.4451757,1.29
2018M04,CANADA,133.3,114.9001057,1.27
2018M05,CANADA,133.4,115.3779657,1.29
2018M06,CANADA,133.6,115.5618638,1.31
2018M07,CANADA,134.3,115.56966,1.31
2018M08,CANADA,134.2,115.6338639,1.3
2018M09,CANADA,133.7,115.7682333,1.3
2018M10,CANADA,134.1,115.9727684,1.3
2018M11,CANADA,133.5,115.5843352,1.32
2018M12,CANADA,133.4,115.2151631,1.34
2019M01,CANADA,133.6,115.434832,1.33
2019M02,CANADA,134.5,115.9227811,1.32
2019M03,CANADA,135.4,116.5767431,1.34
2019M04,CANADA,136,117.1940171,1.34
2019M05,CANADA,136.6,117.4434949,1.35
1993M01,CHINA_P_R_MAINLAND,41.34689,65.39619501,5.76
1993M02,CHINA_P_R_MAINLAND,41.5811,65.62549443,5.77
1993M03,CHINA_P_R_MAINLAND,42.35071,65.85479385,5.73
1993M04,CHINA_P_R_MAINLAND,43.57439,66.03823339,5.71
1993M05,CHINA_P_R_MAINLAND,44.22674,66.12995315,5.72
1993M06,CHINA_P_R_MAINLAND,44.16555,66.22167292,5.74
1993M07,CHINA_P_R_MAINLAND,43.85954,66.22167292,5.76
1993M08,CHINA_P_R_MAINLAND,44.7995,66.40511246,5.78
1993M09,CHINA_P_R_MAINLAND,45.97549,66.54269211,5.79
1993M10,CHINA_P_R_MAINLAND,46.30959,66.81785142,5.79
1993M11,CHINA_P_R_MAINLAND,46.71099,66.8637113,5.79
1993M12,CHINA_P_R_MAINLAND,48.12294,66.8637113,5.81
1994M01,CHINA_P_R_MAINLAND,50.07108,67.04715084,8.7
1994M02,CHINA_P_R_MAINLAND,51.22791,67.27645026,8.7
1994M03,CHINA_P_R_MAINLAND,51.83727,67.50574968,8.7
1994M04,CHINA_P_R_MAINLAND,53.03003,67.59746945,8.7
1994M05,CHINA_P_R_MAINLAND,53.64703,67.64332934,8.66
1994M06,CHINA_P_R_MAINLAND,54.14696,67.87262876,8.66
1994M07,CHINA_P_R_MAINLAND,54.38583,68.05606829,8.64
1994M08,CHINA_P_R_MAINLAND,56.35777,68.3312276,8.59
1994M09,CHINA_P_R_MAINLAND,58.52681,68.51466714,8.54
1994M10,CHINA_P_R_MAINLAND,59.13734,68.56052702,8.53
1994M11,CHINA_P_R_MAINLAND,59.55652,68.65224679,8.52
1994M12,CHINA_P_R_MAINLAND,60.39429,68.65224679,8.49
1995M01,CHINA_P_R_MAINLAND,62.13821,68.9274061,8.44
1995M02,CHINA_P_R_MAINLAND,62.70296,69.2025654,8.44
1995M03,CHINA_P_R_MAINLAND,62.87861,69.43186482,8.43
1995M04,CHINA_P_R_MAINLAND,64.00725,69.66116424,8.42
1995M05,CHINA_P_R_MAINLAND,64.53738,69.7987439,8.32
1995M06,CHINA_P_R_MAINLAND,64.00171,69.93632355,8.3
1995M07,CHINA_P_R_MAINLAND,63.46827,69.93632355,8.3
1995M08,CHINA_P_R_MAINLAND,64.52965,70.11976309,8.31
1995M09,CHINA_P_R_MAINLAND,66.25234,70.25734274,8.32
1995M10,CHINA_P_R_MAINLAND,66.29296,70.48664216,8.32
1995M11,CHINA_P_R_MAINLAND,66.22685,70.44078228,8.31
1995M12,CHINA_P_R_MAINLAND,66.49411,70.39492239,8.32
1996M01,CHINA_P_R_MAINLAND,67.73065,70.80766135,8.32
1996M02,CHINA_P_R_MAINLAND,68.53433,71.03696077,8.31
1996M03,CHINA_P_R_MAINLAND,69.04071,71.40383985,8.33
1996M04,CHINA_P_R_MAINLAND,70.21595,71.67899915,8.33
1996M05,CHINA_P_R_MAINLAND,70.28121,71.81657881,8.33
1996M06,CHINA_P_R_MAINLAND,69.50586,71.86243869,8.32
1996M07,CHINA_P_R_MAINLAND,68.73613,72.00001834,8.32
1996M08,CHINA_P_R_MAINLAND,69.75655,72.137598,8.31
1996M09,CHINA_P_R_MAINLAND,71.15501,72.36689742,8.3
1996M10,CHINA_P_R_MAINLAND,70.93346,72.59619684,8.3
1996M11,CHINA_P_R_MAINLAND,70.7965,72.73377649,8.3
1996M12,CHINA_P_R_MAINLAND,71.1487,72.73377649,8.3
1997M01,CHINA_P_R_MAINLAND,71.72676,72.96307591,8.3
1997M02,CHINA_P_R_MAINLAND,72.37226,73.19237534,8.29
1997M03,CHINA_P_R_MAINLAND,71.80234,73.37581487,8.3
1997M04,CHINA_P_R_MAINLAND,72.46286,73.46753464,8.3
1997M05,CHINA_P_R_MAINLAND,72.24908,73.42167476,8.29
1997M06,CHINA_P_R_MAINLAND,71.45202,73.51339453,8.29
1997M07,CHINA_P_R_MAINLAND,70.592,73.60511429,8.29
1997M08,CHINA_P_R_MAINLAND,71.08192,73.74269395,8.29
1997M09,CHINA_P_R_MAINLAND,72.43581,73.92613348,8.29
1997M10,CHINA_P_R_MAINLAND,71.99747,74.10957302,8.28
1997M11,CHINA_P_R_MAINLAND,71.57526,74.06371314,8.28
1997M12,CHINA_P_R_MAINLAND,71.43329,73.97199337,8.28
1998M01,CHINA_P_R_MAINLAND,71.94194,74.10957302,8.28
1998M02,CHINA_P_R_MAINLAND,72.29989,74.24715267,8.28
1998M03,CHINA_P_R_MAINLAND,72.30495,74.38473233,8.28
1998M04,CHINA_P_R_MAINLAND,72.24547,74.52231198,8.28
1998M05,CHINA_P_R_MAINLAND,71.5266,74.65989163,8.28
1998M06,CHINA_P_R_MAINLAND,70.52314,74.7516114,8.28
1998M07,CHINA_P_R_MAINLAND,69.60371,74.84333117,8.28
1998M08,CHINA_P_R_MAINLAND,70.08678,74.93505094,8.28
1998M09,CHINA_P_R_MAINLAND,71.34927,75.02677071,8.28
1998M10,CHINA_P_R_MAINLAND,71.2055,75.21021024,8.28
1998M11,CHINA_P_R_MAINLAND,70.71636,75.21021024,8.28
1998M12,CHINA_P_R_MAINLAND,70.71896,75.16435036,8.28
1999M01,CHINA_P_R_MAINLAND,71.07864,75.3477899,8.28
1999M02,CHINA_P_R_MAINLAND,71.35999,75.43950967,8.28
1999M03,CHINA_P_R_MAINLAND,71.00346,75.66880909,8.28
1999M04,CHINA_P_R_MAINLAND,70.65607,76.2191277,8.28
1999M05,CHINA_P_R_MAINLAND,69.95301,76.2191277,8.28
1999M06,CHINA_P_R_MAINLAND,69.04216,76.2191277,8.28
1999M07,CHINA_P_R_MAINLAND,68.62926,76.44842712,8.28
1999M08,CHINA_P_R_MAINLAND,69.17564,76.63186666,8.28
1999M09,CHINA_P_R_MAINLAND,70.77847,76.99874573,8.28
1999M10,CHINA_P_R_MAINLAND,70.77827,77.13632539,8.28
1999M11,CHINA_P_R_MAINLAND,70.07992,77.18218527,8.28
1999M12,CHINA_P_R_MAINLAND,70.01177,77.18218527,8.28
2000M01,CHINA_P_R_MAINLAND,70.93649,77.41148469,8.28
2000M02,CHINA_P_R_MAINLAND,71.8595,77.87008353,8.28
2000M03,CHINA_P_R_MAINLAND,70.86146,78.51212191,8.28
2000M04,CHINA_P_R_MAINLAND,70.4441,78.5579818,8.28
2000M05,CHINA_P_R_MAINLAND,70.02296,78.64970157,8.28
2000M06,CHINA_P_R_MAINLAND,69.38737,79.06244053,8.28
2000M07,CHINA_P_R_MAINLAND,68.97241,79.24588006,8.28
2000M08,CHINA_P_R_MAINLAND,69.38317,79.24588006,8.28
2000M09,CHINA_P_R_MAINLAND,70.77847,79.65861902,8.28
2000M10,CHINA_P_R_MAINLAND,70.77827,79.79619867,8.28
2000M11,CHINA_P_R_MAINLAND,70.99095,79.84205856,8.28
2000M12,CHINA_P_R_MAINLAND,71.06194,79.79619867,8.28
2001M01,CHINA_P_R_MAINLAND,71.78772,80.3006574,8.28
2001M02,CHINA_P_R_MAINLAND,71.8595,80.62167659,8.28
2001M03,CHINA_P_R_MAINLAND,71.42835,80.80511613,8.28
2001M04,CHINA_P_R_MAINLAND,71.57121,81.12613532,8.28
2001M05,CHINA_P_R_MAINLAND,71.21335,81.49301439,8.28
2001M06,CHINA_P_R_MAINLAND,70.3588,81.63059405,8.28
2001M07,CHINA_P_R_MAINLAND,70.007,81.40129462,8.28
2001M08,CHINA_P_R_MAINLAND,70.077,81.40129462,8.28
2001M09,CHINA_P_R_MAINLAND,70.7077,81.7681737,8.28
2001M10,CHINA_P_R_MAINLAND,70.91982,81.49301439,8.28
2001M11,CHINA_P_R_MAINLAND,70.77798,81.35543474,8.28
2001M12,CHINA_P_R_MAINLAND,70.84876,81.03441555,8.28
2002M01,CHINA_P_R_MAINLAND,71.0613,81.21785509,8.28
2002M02,CHINA_P_R_MAINLAND,71.84298,81.53887428,8.28
2002M03,CHINA_P_R_MAINLAND,70.90902,81.99747312,8.28
2002M04,CHINA_P_R_MAINLAND,70.6963,82.45607196,8.28
2002M05,CHINA_P_R_MAINLAND,70.48421,82.45607196,8.28
2002M06,CHINA_P_R_MAINLAND,69.84985,82.50193185,8.28
2002M07,CHINA_P_R_MAINLAND,69.3609,82.59365162,8.28
2002M08,CHINA_P_R_MAINLAND,69.56898,82.86881092,8.28
2002M09,CHINA_P_R_MAINLAND,70.26467,83.00639057,8.28
2002M10,CHINA_P_R_MAINLAND,70.4052,83.14397023,8.28
2002M11,CHINA_P_R_MAINLAND,70.33479,83.14397023,8.28
2002M12,CHINA_P_R_MAINLAND,70.5458,82.96053069,8.28
2003M01,CHINA_P_R_MAINLAND,71.3218,83.32740976,8.28
2003M02,CHINA_P_R_MAINLAND,71.9637,83.96944815,8.28
2003M03,CHINA_P_R_MAINLAND,71.53191,84.47390687,8.28
2003M04,CHINA_P_R_MAINLAND,71.38885,84.29046734,8.28
2003M05,CHINA_P_R_MAINLAND,70.88913,84.15288768,8.28
2003M06,CHINA_P_R_MAINLAND,70.03846,84.24460745,8.28
2003M07,CHINA_P_R_MAINLAND,69.68827,84.33632722,8.28
2003M08,CHINA_P_R_MAINLAND,70.17609,84.65734641,8.28
2003M09,CHINA_P_R_MAINLAND,71.0182,84.93250572,8.28
2003M10,CHINA_P_R_MAINLAND,71.65736,84.84078595,8.28
2003M11,CHINA_P_R_MAINLAND,72.37394,84.61148653,8.28
2003M12,CHINA_P_R_MAINLAND,72.80818,84.51976676,8.28
2004M01,CHINA_P_R_MAINLAND,73.60907,84.93250572,8.28
2004M02,CHINA_P_R_MAINLAND,73.46185,85.39110456,8.28
2004M03,CHINA_P_R_MAINLAND,73.68224,85.94142317,8.28
2004M04,CHINA_P_R_MAINLAND,74.05065,86.21658248,8.28
2004M05,CHINA_P_R_MAINLAND,73.9766,86.7210412,8.28
2004M06,CHINA_P_R_MAINLAND,73.45876,86.99620051,8.28
2004M07,CHINA_P_R_MAINLAND,73.31184,86.85862086,8.28
2004M08,CHINA_P_R_MAINLAND,73.82503,86.90448074,8.28
2004M09,CHINA_P_R_MAINLAND,74.6371,87.08792028,8.28
2004M10,CHINA_P_R_MAINLAND,74.6371,87.54651912,8.28
2004M11,CHINA_P_R_MAINLAND,74.41319,87.592379,8.28
2004M12,CHINA_P_R_MAINLAND,74.4876,87.27135981,8.28
2005M01,CHINA_P_R_MAINLAND,74.93453,87.45479935,8.28
2005M02,CHINA_P_R_MAINLAND,76.28336,87.95925808,8.28
2005M03,CHINA_P_R_MAINLAND,75.5968,88.64715634,8.28
2005M04,CHINA_P_R_MAINLAND,75.37001,89.24333484,8.28
2005M05,CHINA_P_R_MAINLAND,75.21927,89.15161507,8.28
2005M06,CHINA_P_R_MAINLAND,74.61752,89.19747495,8.28
2005M07,CHINA_P_R_MAINLAND,74.61752,89.61021391,8.23
2005M08,CHINA_P_R_MAINLAND,74.76675,90.06881276,8.1
2005M09,CHINA_P_R_MAINLAND,75.29012,91.16944998,8.09
2005M10,CHINA_P_R_MAINLAND,75.59128,91.35288952,8.09
2005M11,CHINA_P_R_MAINLAND,75.36451,90.61913137,8.08
2005M12,CHINA_P_R_MAINLAND,75.66596,90.25225229,8.08
2006M01,CHINA_P_R_MAINLAND,76.64962,90.94015056,8.07
2006M02,CHINA_P_R_MAINLAND,77.03287,91.1235901,8.05
2006M03,CHINA_P_R_MAINLAND,76.33958,91.62804882,8.04
2006M04,CHINA_P_R_MAINLAND,76.49226,92.40766686,8.02
2006M05,CHINA_P_R_MAINLAND,76.41576,92.8662657,8.01
2006M06,CHINA_P_R_MAINLAND,76.03368,93.04970524,8.01
2006M07,CHINA_P_R_MAINLAND,75.80558,93.32486454,7.99
2006M08,CHINA_P_R_MAINLAND,76.033,93.50830408,7.97
2006M09,CHINA_P_R_MAINLAND,76.41316,93.04970524,7.94
2006M10,CHINA_P_R_MAINLAND,76.48958,92.54524651,7.9
2006M11,CHINA_P_R_MAINLAND,76.71905,92.40766686,7.87
2006M12,CHINA_P_R_MAINLAND,77.79311,92.54524651,7.82
2007M01,CHINA_P_R_MAINLAND,78.33766,92.8277434,7.79
2007M02,CHINA_P_R_MAINLAND,79.12104,93.32440594,7.75
2007M03,CHINA_P_R_MAINLAND,78.88367,94.1741896,7.74
2007M04,CHINA_P_R_MAINLAND,78.80479,94.78596046,7.73
2007M05,CHINA_P_R_MAINLAND,79.04121,95.36517079,7.67
2007M06,CHINA_P_R_MAINLAND,79.35738,95.54998613,7.63
2007M07,CHINA_P_R_MAINLAND,80.07159,95.52568039,7.58
2007M08,CHINA_P_R_MAINLAND,81.03245,95.35049563,7.58
2007M09,CHINA_P_R_MAINLAND,81.27554,95.61327277,7.52
2007M10,CHINA_P_R_MAINLAND,81.51937,95.81780785,7.5
2007M11,CHINA_P_R_MAINLAND,82.09001,96.38692902,7.42
