Country Name,Norway,Luxembourg,France,Honduras,Switzerland,Finland,"China, P.R.: Mainland",Cote d'Ivoire,Paraguay,Guinea,Turkey,Croatia,Singapore,Denmark,Cameroon,Guatemala,Cyprus,Mali,Gabon,Niger,Comoros,Germany,Japan,United Kingdom,Greece,Mexico,Chile,Saudi Arabia,Benin,"Gambia, The","Bahamas, The",Indonesia,Israel,Belgium,India,Estonia,Colombia,Canada,Tanzania,Italy,Latvia,United States,Slovenia,Hungary,"Bahrain, Kingdom of",Sweden,Spain,"China, P.R.: Hong Kong",Austria,Iceland,"Korea, Republic of",Slovak Republic,Fiji,Russian Federation,Dominican Republic,Belarus,Nicaragua,Ethiopia,Montserrat,"Armenia, Republic of",Georgia,Ghana,Costa Rica,Qatar,Moldova,Pakistan,"Virgin Islands, British",Egypt,Equatorial Guinea,Burundi,Kiribati,Bhutan,Senegal,South Sudan,Algeria,Rwanda,Ireland,Czech Republic,Bulgaria,Jamaica,"China, P.R.: Macao",Mauritius,Kenya,Zimbabwe,Kazakhstan,West Bank and Gaza,Sudan,Netherlands,"Azerbaijan, Republic of",Thailand,Portugal,Poland,St. Vincent and the Grenadines,Lithuania,South Africa,Brazil,Bolivia,Albania,Malaysia,Tunisia,Lebanon,Mongolia,Uruguay,Malawi,Uganda,Namibia,Jordan,El Salvador,Swaziland,Tonga,"North Macedonia, Republic of",Grenada,St. Lucia,Mozambique,St. Kitts and Nevis,"Serbia, Republic of",Philippines,Dominica,Lesotho,Morocco,Aruba,Cambodia,Solomon Islands,"Iran, Islamic Republic of",Samoa,United Arab Emirates,Ukraine,Guadeloupe,Montenegro,Sri Lanka,Martinique,Nigeria,Burkina Faso,"Congo, Democratic Republic of",Zambia,Ecuador,Oman,French Territories: New Caledonia,Bangladesh,Myanmar,Brunei Darussalam,Panama,Vietnam,Bosnia and Herzegovina,Kuwait,Botswana,Liberia,"Afghanistan, Islamic Republic of",Mauritania,Djibouti,Belize,Sao Tome and Principe,Sierra Leone,Seychelles,Maldives,Argentina,Cabo Verde,Madagascar,Lao People's Democratic Republic,Haiti,Nepal,Togo,"Kosovo, Republic of",San Marino,Angola,"Timor-Leste, Dem. Rep. of",Malta,Suriname,Guyana,"Venezuela, Rep??blica Bolivariana de",Trinidad and Tobago,Syrian Arab Republic,Curacao,Iraq,Sint Maarten,"Yemen, Republic of",Peru,Tajikistan,Libya,Guinea-Bissau,Central African Republic,Kyrgyz Republic,Antigua and Barbuda,Barbados,Romania,Anguilla,Chad,"Congo, Republic of"
1981M4,32.1,40.74972,40.35925,,58.12615,37.82328,,,,,0.00393101,,,38.01227,,,,,,,,51.2032,77.6,33.62687,6.634793,0.07021344,4.300922,,,,,5.620662,0.08778445,41.85296,7.182120497,,1,48.3,,23.66811,,40.86115691,0.00054684,4.204964,,110.5,22.47712,,44.55734,3.969089,25.83844,,,,,,,,,,,,,,,,,,,,,,,,,,32.41713,,,,,,,,,,,48.89386,,,10.803,,,,5.063733,1.93E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981M5,32.2,41.05923,40.72682,,58.63769,38.24783,,,,,0.004039371,,,38.63827,,,,,,,,51.4641,78.3,33.84552,6.703193,0.07127547,4.357856,,,,,5.628186,0.09072438,41.81742,7.284095633,,1.02,48.7,,24.04083,,41.1821761,0.000565697,4.193721,,111.17,22.58181,,44.51757,4.004527,26.41295,,,,,,,,,,,,,,,,,,,,,,,,,,32.41713,,,,,,,,,,,49.12153,,,10.86,,,,5.105931,2.04E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981M6,32.6,41.48003,41.13115,,59.04675,38.71097,,,,,0.004198538,,,39.02083,,,,,,,,51.65979,78.4,34.04116,6.862792,0.07227149,4.361939,,,,,5.650759,0.09320495,42.05199,7.386074594,,1.05,49.5,,24.31002,,41.54905517,0.000572256,4.199343,,111.58,22.60143,,44.79593,4.217156,27.14191,,,,,,,,,,,,,,,,,,,,,,,,,,32.41713,,,,,,,,,,,49.23537,,,10.935,,,,5.148129,2.15E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981M7,33.1,41.68869,41.82953,,59.35332,38.82676,,,,,0.004256094,,,39.29905,,,,,,,,51.98592,78.2,34.19077,6.794393,0.07354449,4.388932,,,,,5.718478,0.09885512,42.73437,7.520828817,,1.07,49.9,,24.45497,,42.00765401,0.000573075,4.221829,,112.6,23.04418,,45.07429,4.323472,27.40753,,,,,,,,,,,,,,,,,,,,,,,,,,34.21283,,,,,,,,,,,49.69073,,,11.223,,,,5.274722,2.28E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981M8,33.1,41.83475,42.34413,,60.27481,38.94254,,,,,0.004291403,,,39.43816,,,,,,,,52.11637,77.8,34.44395,6.725993,0.07506005,4.442463,,,,,5.748575,0.1027138,42.94051,7.637374562,,1.08,50.3,,24.68275,,42.3286732,0.000573075,4.216208,,113.45,23.32499,,45.33277,4.35891,27.69512,,,,,,,,,,,,,,,,,,,,,,,,,,34.21283,,,,,,,,,,,49.80457,,,11.516,,,,5.359118,2.41E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981M9,33.4,42.19469,42.82197,,60.32605,39.36709,,,,,0.004496061,,,39.78594,,,,,,,,52.37728,79,34.63959,6.999592,0.07645648,4.48352,,,,,5.741051,0.1110742,43.33857,7.67015365,,1.09,50.7,,25.03477,,42.74141216,0.000582094,4.221829,,114.27,23.51038,,45.43218,4.536101,28.04862,,,,,,,,,,,,,,,,,,,,,,,,,,34.21283,,,,,,,,,,,50.25992,,,11.692,,,,5.485711,2.53E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981M10,33.5,42.30772,43.37333,,60.12108,39.86883,,,,,0.004602098,,,39.99461,,,,,,,,52.63819,79.3,34.95031,7.181992,0.07815287,4.49781,,,,,5.80877,0.1210883,43.50916,7.739353522,,1.1,51.2,,25.46961,,42.83313193,0.00060587,4.233072,,115.01,23.77483,,45.71054,4.642416,27.98204,,,,,,,,,,,,,,,,,,,,,,,,,,36.19756,,,,,,,,,,,50.71528,,,11.889,,,,5.527909,2.66E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981M11,33.6,42.57203,43.7409,,60.4789,39.86883,,,,,0.004699723,,,40.4815,,,,,,,,52.8991,79.2,35.31857,7.341592,0.07965694,4.505976,,,,,5.786197,0.1281166,43.94276,7.772132611,,1.12,51.6,,25.92517,,42.97071158,0.000614888,4.283667,,115.44,23.98093,,45.65089,4.784169,27.73906,,,,,,,,,,,,,,,,,,,,,,,,,,36.19756,,,,,,,,,,,50.88604,,,12.028,,,,5.570107,2.80E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981M12,33.7,42.8485,43.9982,,60.4789,39.94602,,,,,0.004753406,,,40.69017,,,,,,,,53.02955,79.3,35.53722,7.501192,0.0818011,4.52934,,,,,5.816294,0.1347314,44.21998,7.739353522,,1.14,51.8,,26.19436,,43.10829124,0.000635384,4.334261,,114.86,24.34408,,45.79007,5.032237,27.89351,,,,,,,,,,,,,,,,,,,,,,,,,,36.19756,,,,,,,,,,,50.94296,,,12.325,,,,5.612304,2.97E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M1,34.8,43.43101,44.47604,,60.78636,40.67933,,,,,0.004982526,,,40.96839,,,,,,,,53.48614,79.3,35.74437,7.615191,0.08586553,4.560869,,,,,6.087169,0.1459399,44.64647,7.721141218,,1.16,52.2,,26.56709,,43.24587089,0.000649322,4.424207,,117.38,24.84844,,46.36667,5.138552,28.02665,,,,,,,,,,,,,,,,,,,,,,,,,,37.04815,,,,,,,,,,,51.28447,,,12.569,,,,5.612304,3.18E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M2,35,43.85007,44.91712,,60.88884,40.8723,,,,,0.005095977,,,41.21184,,,,,,,,53.55137,79.2,35.75588,7.615191,0.08923966,4.524803,,,,,6.124791,0.1542544,44.75309,7.706574434,,1.19,52.8,,26.96052,,43.38345054,0.000663259,4.401721,,119.04,25.04201,,46.54562,5.244867,28.15912,,,,,,,,,,,,,,,,,,,,,,,,,,37.04815,,,,,,,,,,,51.51215,,,12.914,,,,5.6967,3.39E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M3,35.6,43.8918,45.46848,,60.99044,41.41263,,,,,0.005212098,,,41.55962,,,,,,,,53.55137,79.3,36.0666,7.843191,0.09249895,4.544764,,,,,6.132315,0.1620636,44.82418,7.688365955,,1.21,53.5,,27.1883,,43.33759066,0.000693594,4.43545,,119.34,25.28792,,46.92339,5.528373,28.42408,,,,,,,,,,,,,,,,,,,,,,,,,,37.04815,,,,,,,,,,,51.91059,,,13.232,,,,5.823293,3.58E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M4,35.7,44.04134,45.98308,,61.34914,41.6442,,,,,0.005261483,,,41.80306,,,,,,,,53.74705,79.9,36.79161,8.071191,0.09751204,4.540228,,,,,6.132315,0.1793357,45.37861,7.721141218,,1.24,53.8,,27.41607,,43.5210302,0.000696873,4.446693,,120.14,25.62052,,47.1421,5.776442,28.46868,,,,,,,,,,,,,,,,,,,,,,,,,,39.2219,,,,,,,,,,,52.08135,,,13.474,,,,5.907689,3.79E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M5,35.8,44.64994,46.35065,,62.1169,42.4547,,,,,0.0052775,,,42.28995,,,,,,,,54.13841,80.2,37.0563,8.185191,0.102993,4.517317,,,,,6.139839,0.1904982,45.78378,7.772132611,,1.28,54.5,,27.72668,,43.93376916,0.000728847,4.43545,,120.65,25.9913,,47.22163,5.81188,28.6897,,,,,,,,,,,,,,,,,,,,,,,,,,39.2219,,,,,,,,,,,52.25211,,,13.485,,,,5.949886,4.04E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M6,36.1,45.15942,46.68146,,62.67969,42.60909,,,,,0.005366927,,,42.60295,,,,,,,,54.72546,80.2,37.15987,8.43599,0.1079544,4.547259,,,,,6.162412,0.2019823,46.19606,7.906886835,,1.31,55.1,,28.01658,,44.48408777,0.000746064,4.497288,,121.06,26.24102,,47.46023,6.130824,28.86612,,,,,,,,,,,,,,,,,,,,,,,,,,39.2219,,,,,,,,,,,52.30902,,,13.618,,,,5.992085,4.33E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M7,36.7,45.62717,46.82849,,62.93502,42.95644,,,,,0.00542165,,,42.95073,,,,,,,,54.79068,79.7,37.17138,8.34479,0.1135172,4.637311,,,,,6.230131,0.2205866,46.53014,8.041641058,,1.32,55.4,,28.3686,,44.71338719,0.0007682,4.486045,,121.9,26.57799,,47.55964,6.308016,28.93269,,,,,,,,,,,,,,,,,,,,,,,,,,40.07249,,,,,,,,,,,52.65054,,,13.604,,,,6.034282,4.61E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M8,36.7,45.87756,46.97552,,63.39532,42.76347,,,,,0.00549506,,,43.22896,,,,,,,,54.72546,80.3,37.18289,8.207991,0.1262559,4.787019,,,,,6.200034,0.2379505,46.81446,8.209178196,,1.34,55.6,,28.88627,,44.80510696,0.00076492,4.519774,,122.22,26.76229,,47.63917,6.520646,29.02123,,,,,,,,,,,,,,,,,,,,,,,,,,40.07249,,,,,,,,,,,52.70746,,,13.835,,,,6.118678,4.88E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M9,37,46.21489,47.1593,,63.65154,42.68628,,,,,0.005665905,,,43.71585,,,,,,,,54.92113,81.5,37.15987,8.413191,0.1329955,4.9923,,,,,6.252704,0.2560035,47.39023,8.227386675,,1.36,55.9,,29.32112,,44.89682673,0.000776398,4.604098,,122.88,26.79337,,47.65905,7.05222,29.15371,,,,,,,,,,,,,,,,,,,,,,,,,,40.07249,,,,,,,,,,,52.99206,,,14.012,,,,6.203073,5.13E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M10,37.3,46.70872,47.4166,,63.80526,42.87925,,,,,0.005819398,,,44.23752,,,,,,,,55.18204,81.8,37.34401,8.61839,0.1398901,5.231832,,,,,6.327947,0.2775018,47.78118,8.260165763,,1.38,56.3,,29.81808,,45.03440638,0.000790336,4.620963,,124.59,27.06164,,47.79823,7.371164,29.08713,,,,,,,,,,,,,,,,,,,,,,,,,,40.63956,,,,,,,,,,,53.21974,,,14.096,,,,6.287469,5.36E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M11,37.5,47.15213,47.85769,,64.01024,42.99504,,,,,0.005954205,,,44.5853,,,,,,,,55.3125,81,37.52814,8.80079,0.1469627,5.405583,,,,,6.358045,0.2955088,47.83094,8.34393242,,1.4,56.6,,30.23223,,44.94268661,0.000808373,4.637828,,125.58,27.14997,,47.79823,7.654671,28.91072,,,,,,,,,,,,,,,,,,,,,,,,,,40.66026,,,,,,,,,,,53.21974,,,14.212,,,,6.371864,5.64E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982M12,37.7,47.31558,48.26201,,63.805,43.49677,,,,,0.006162422,,,44.34185,,,,,,,,55.44295,80.9,37.45909,8.93759,0.1626564,5.468416,,,,,6.395666,0.3119081,47.8025,8.362140899,,1.41,56.6,,30.50142,,44.75924707,0.00082313,4.699666,,125.94,27.75411,,47.93741,8.07993,29.24224,,,,,,,,,,,,,,,,,,,,,,,,,,40.66026,,,,,,,,,,,53.1059,,,14.576,,,,6.371864,6.08E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M1,38.3,47.86158,48.73986,,63.7097,43.95992,,,,,0.006421359,,,44.72441,,,,,,,,55.70386,81,37.50512,9.074389,0.1803551,5.564591,,,,,6.689114,0.3383675,48.38537,8.32572394,,1.42,56.5,,30.87414,,44.85096684,0.000832148,4.789612,,128.72,28.22303,,48.25554,8.398875,29.46326,,,,,,,,,,,,,,,,,,,,,,,,,,41.64716,,,,,,,,,,,53.1059,,,15.148,,,,6.414062,6.61E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M2,38.5,48.00242,49.07067,,63.7978,44.15289,,,,,0.00658286,,,44.82874,,,,,,,,55.70386,80.7,37.66623,9.211189,0.190034,5.571169,,,,,6.704163,0.3589011,48.65548,8.413132292,,1.44,56.8,,31.28828,,44.89682673,0.000869861,4.789612,,128.77,28.3648,,48.47425,8.788696,29.66165,,,,,,,,,,,,,,,,,,,,,,,,,,41.64716,,,,,,,,,,,53.21974,,,15.457,,,,6.540656,7.13E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M3,38.9,48.07893,49.54851,,63.9195,44.53885,,,,,0.006716333,,,44.72441,,,,,,,,55.70386,81.2,37.73528,9.598789,0.199232,5.676645,,,,,6.666541,0.379159,48.83319,8.44591138,,1.47,57.4,,31.57818,,44.89682673,0.000912494,4.823341,,129.25,28.5371,,48.57366,9.710092,29.77216,,,,,,,,,,,,,,,,,,,,,,,,,,41.64716,,,,,,,,,,,53.27666,,,15.817,,,,6.582853,7.65E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M4,39,48.22847,50.17338,,64.1193,44.8862,,,,,0.006815102,,,45.03741,,,,,,,,55.83431,81.5,38.26466,9.735589,0.2118459,5.845407,,,,,6.824552,0.4294594,48.98957,8.547886516,,1.52,57.4,,31.90949,,45.21784592,0.000946107,4.817719,,130.27,28.92914,,48.5339,10.38342,29.68428,,,,,,,,,,,,,,,,,,,,,,,,,,42.83144,,,,,,,,,,,53.50433,,,16.156,,,,6.667249,8.15E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M5,39.1,48.47191,50.5042,,64.1743,45.61951,,,,,0.006860483,,,45.5243,,,,,,,,55.96477,82.4,38.42577,9.895189,0.2210339,5.925931,,,,,6.884747,0.4531626,49.24546,8.766411221,,1.56,57.5,,32.17868,,45.49300522,0.000978082,4.806477,,131.09,29.0491,,48.39472,10.87956,29.77216,,,,,,,,,,,,,,,,,,,,,,,,,,42.83144,,,,,,,,,,,53.56125,,,16.127,,,,6.709446,8.68E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M6,39.3,48.60754,50.79825,,64.4394,46.12125,,,,,0.006951244,,,45.62863,,,,,,,,56.16045,81.9,38.51784,9.963589,0.2294039,6.018251,,,,,6.990087,0.46947,49.56533,8.966723621,,1.57,58.1,,32.36505,,45.63058487,0.001008416,4.823341,,131.8,29.21922,,48.63331,11.90727,29.75019,,,,,,,,,,,,,,,,,,,,,,,,,,42.83144,,,,,,,,,,,53.61818,,,16.403,,,,6.709446,9.54E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M7,39.6,49.33785,51.23933,,64.3138,46.31422,,,,,0.007023319,,,45.66341,,,,,,,,56.35613,81.5,38.72499,9.872389,0.2407461,6.133481,,,,,7.050281,0.4988233,50.03447,9.101477845,,1.58,58.4,,32.63424,,45.81402441,0.001010056,4.828963,,132.85,29.32336,,48.89179,12.36796,29.75019,,,,,,,,,,,,,,,,,,,,,,,,,,44.01572,,,,,,,,,,,53.90277,,,16.742,,,,6.793842,1.05E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M8,39.5,49.69257,51.53339,,64.4871,46.35282,,,,,0.00718749,,,45.87208,,,,,,,,56.55181,81.3,38.89761,9.849589,0.2500906,6.298387,,,,,7.042757,0.5345618,50.51072,9.236235894,,1.58,58.7,,32.79989,,45.95160406,0.001078923,4.834585,,133.53,29.71704,,49.17015,13.18304,29.77216,,,,,,,,,,,,,,,,,,,,,,,,,,44.01572,,,,,,,,,,,54.07353,,,17.258,,,,6.878238,1.15E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M9,39.9,50.17075,51.93772,,64.5671,46.70017,,,,,0.007419732,,,46.32419,,,,,,,,56.68227,82.3,39.07023,10.16879,0.2577875,6.445372,,,,,7.102952,0.5826113,50.86613,9.32000255,,1.59,58.7,,33.23474,,46.18090349,0.001122375,4.8908,,134.5,29.95477,,49.2298,13.28936,29.81676,,,,,,,,,,,,,,,,,,,,,,,,,,44.01572,,,,,,,,,,,54.30121,,,17.826,,,,6.920435,1.26E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M10,40.1,50.62807,52.34205,,64.7217,46.81596,,,,,0.007813476,,,46.60242,,,,,,,,56.68227,83,39.20833,10.41959,0.2663412,6.601431,,,,,7.102952,0.7053534,50.87324,9.385556901,,1.62,59.1,,33.73171,,46.31848314,0.001176485,4.902044,,135.6,30.36098,,49.50816,13.71462,29.79479,,,,,,,,,,,,,,,,,,,,,,,,,,44.90393,,,,,,,,,,,54.52888,,,18.146,,,,6.962633,1.38E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M11,40.2,50.88194,52.56259,,65.1318,47.24051,,,,,0.008105781,,,47.01975,,,,,,,,56.81272,82.5,39.34643,10.55639,0.2819832,6.688987,,,,,7.118,0.8206537,51.12913,9.436548295,,1.64,59.1,,34.10443,,46.41020291,0.001240434,4.902044,,136.42,30.67015,,49.58768,14.069,29.72822,,,,,,,,,,,,,,,,,,,,,,,,,,44.90393,,,,,,,,,,,54.69965,,,18.553,,,,7.047029,1.48E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983M12,40.4,51.11147,52.74638,,65.1682,47.20191,,,,,0.008446136,,,47.01975,,,,,,,,56.94317,82.3,39.45,10.73879,0.2940474,6.731178,,,,,7.163146,0.9066926,51.22154,9.403769206,,1.65,59.2,,34.24939,,46.45606279,0.00131668,4.947017,,137.53,31.14615,,49.76663,14.24619,29.81676,,,,,,,,,,,,,,,,,,,,,,,,,,44.90393,,,,,,,,,,,54.69965,,,19.269,,,,7.047029,1.61E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984M1,40.7,51.40707,53.11395,,65.4023,47.58786,,,,,0.008737105,,,47.15886,,,,,,,,57.13885,82.5,39.42698,10.89839,0.3127277,6.735942,,,,,7.411448,1.041975,51.69778,9.472969079,,1.67,59.6,,34.66352,,46.7312221,0.001347834,5.070692,,139.43,31.62871,,50.97948,14.35251,29.99317,,,,,,,,,,,,,,,,,,,,,,,,,,45.98952,,,,,,,,,,,54.8704,,,19.677,,,,7.089226,1.76E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984M2,40.9,51.774,53.44476,,65.6383,47.78084,,,,,0.008870577,,,47.68053,,,,,,,,57.33453,83,39.5881,10.96679,0.3292323,6.725285,,,,,7.531837,1.166693,52.08873,9.436548295,,1.69,59.9,,35.07766,,46.96052152,0.001356852,5.183124,,138.86,31.74866,,51.21807,14.45882,30.25879,,,,,,,,,,,,,,,,,,,,,,,,,,45.98952,,,,,,,,,,,55.155,,,19.987,,,,7.173622,1.93E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984M3,41.4,51.96271,53.81233,,66.0651,48.1282,,,,,0.009145531,,,47.85442,,,,,,,,57.39976,83.2,39.71469,11.28599,0.3433043,6.895857,,,,,7.546886,1.291134,52.30909,9.385556901,,1.72,60,,35.32615,,47.05224129,0.00137079,5.244962,,140.86,32.00439,,51.39702,14.60058,30.3693,,,,,,,,,,,,,,,,,,,,,,,,,,45.98952,,,,,,,,,,,55.38268,,,20.719,,,,7.258018,2.10E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984M4,41.6,52.14618,54.14314,,66.1624,48.47555,,,,,0.009715458,,,47.99353,,,,,,,,57.46499,83.4,40.24406,11.49119,0.3581555,6.998838,,,,,7.652226,1.557106,52.65739,9.403769206,,1.76,60.2,,35.59534,,47.28154071,0.001392926,5.267448,,141.77,32.15542,,51.39702,14.81321,30.45784,,,,,,,,,,,,,,,,,,,,,,,,,,46.97642,,,,,,,,,,,55.55344,,,21.111,,,,7.384611,2.30E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984M5,41.6,52.32964,54.4372,,66.0249,48.97729,,,,,0.01018662,,,48.48042,,,,,,,,57.53022,84,40.39367,11.65079,0.3700317,7.082766,,,,,7.697372,1.779714,52.77112,9.454756774,,1.78,60.2,,35.82312,,47.41912036,0.001463433,5.256205,,142.77,32.32936,,51.25784,14.95496,30.41324,,,,,,,,,,,,,,,,,,,,,,,,,,46.97642,,,,,,,,,,,55.55344,,,20.928,,,,7.469007,2.51E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984M6,41.8,52.34537,54.6945,,66.2374,49.09307,,,,,0.0108473,,,48.75865,,,,,,,,57.7259,83.4,40.49724,11.87879,0.3834234,7.172811,,,,,7.719945,2.017389,52.91328,9.655069174,,1.81,60.6,,36.03019,,47.55670001,0.001565094,5.27307,,142.43,32.55837,,51.71515,15.30934,30.25879,,,,,,,,,,,,,,,,,,,,,,,,,,46.97642,,,,,,,,,,,55.55344,,,21.564,,,,7.511204,2.76E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
